Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
P00867,Lip Balm,Skincare,Himalaya,997.12,50,Sensitive,Curly,Senior,Unisex,1,Occasional,Charcoal,Fruity,Yes,No,No,5,South,Nykaa
P00868,Shampoo,Makeup,Mamaearth,1369.87,0,Combination,,Senior,Male,4,Occasional,Coconut Oil,Woody,Yes,Yes,Yes,4,South,Amazon
P00869,Body Lotion,Fragrance,Neutrogena,684.52,50,Combination,Straight,Teen,Unisex,3,Occasional,Charcoal,Citrus,No,No,No,8,South,Brand Website
P00870,Conditioner,Haircare,Dove,269.81,0,Dry,,Adult,Male,1,Weekly,Charcoal,Fruity,Yes,Yes,Yes,9,East,Myntra
P00871,Sunscreen,Skincare,Neutrogena,858.48,15,Sensitive,Straight,Teen,Male,2,Occasional,Rose Water,Woody,Yes,No,Yes,7,West,Myntra
P00872,Deodorant,Makeup,Dove,647.55,0,Normal,Curly,Teen,Female,5,Daily,Aloe Vera,Woody,No,Yes,Yes,6,Pan-India,Amazon
P00873,Body Lotion,Fragrance,Mamaearth,318.57,50,Dry,Coily,Adult,Female,3,Occasional,Vitamin C,Floral,Yes,No,No,7,North,Myntra
P00874,Sunscreen,Haircare,Garnier,1174.01,15,Oily,,Teen,Female,4,Weekly,Coconut Oil,Unscented,No,No,Yes,1,East,Myntra
P00875,Serum,Fragrance,Neutrogena,664.93,15,Normal,Wavy,Teen,Male,3,Daily,Aloe Vera,Woody,Yes,Yes,Yes,5,West,Brand Website
P00876,Toner,Makeup,Nivea,927.15,0,Dry,Wavy,Senior,Unisex,2,Weekly,Rose Water,Citrus,No,Yes,No,1,East,Brand Website
P00877,Face Wash,Fragrance,Dove,396.81,50,Combination,Coily,Adult,Unisex,2,Daily,Coconut Oil,Citrus,Yes,Yes,No,3,North,Nykaa
P00878,Toner,Haircare,L'Oréal,657.65,30,Dry,Straight,Senior,Female,1,Occasional,Coconut Oil,Unscented,Yes,No,Yes,3,West,Flipkart
P00879,Moisturizer,Haircare,Garnier,518.77,15,Combination,Coily,Adult,Unisex,2,Occasional,Charcoal,Unscented,Yes,No,Yes,5,Pan-India,Myntra
P00880,Moisturizer,Bodycare,Biotique,580.74,0,Oily,Curly,Senior,Unisex,3,Daily,Tea Tree,Woody,Yes,No,Yes,6,North,Brand Website
P00881,Body Lotion,Haircare,Neutrogena,1286.86,30,Dry,,Teen,Female,3,Weekly,Tea Tree,Woody,Yes,No,Yes,10,South,Flipkart
P00882,Face Wash,Skincare,Nivea,1318.18,15,Normal,,Teen,Male,2,Occasional,Aloe Vera,Floral,No,No,No,5,East,Amazon
P00883,Moisturizer,Bodycare,Lakmé,1049.3,30,Dry,,Senior,Female,2,Occasional,Coconut Oil,Citrus,Yes,Yes,Yes,6,South,Nykaa
P00884,Shampoo,Haircare,Dove,916.37,50,Normal,Wavy,Adult,Unisex,2,Occasional,Aloe Vera,Fruity,No,Yes,Yes,9,South,Nykaa
P00885,Serum,Fragrance,Biotique,1481.27,30,Normal,Straight,Senior,Female,4,Daily,Rose Water,Unscented,No,No,Yes,2,Pan-India,Nykaa
P00886,Deodorant,Skincare,Ponds,509.31,0,Normal,Wavy,Adult,Unisex,2,Weekly,Aloe Vera,Woody,No,No,Yes,8,West,Myntra
P00887,Lip Balm,Bodycare,L'Oréal,959.45,30,Combination,Coily,Senior,Unisex,1,Daily,Vitamin C,Woody,Yes,No,No,1,South,Flipkart
P00888,Conditioner,Fragrance,L'Oréal,852.21,15,Combination,Coily,Senior,Female,5,Weekly,Coconut Oil,Floral,Yes,No,Yes,7,East,Amazon
P00889,Sunscreen,Fragrance,Garnier,1393.55,30,Normal,,Adult,Unisex,3,Occasional,Charcoal,Woody,No,Yes,Yes,5,Pan-India,Flipkart
P00890,Deodorant,Skincare,Dove,174.87,30,Sensitive,Straight,Teen,Male,3,Weekly,Vitamin C,Woody,No,No,No,6,West,Flipkart
P00891,Conditioner,Skincare,Mamaearth,1466.91,15,Oily,Straight,Teen,Unisex,5,Daily,Coconut Oil,Floral,No,No,No,10,Pan-India,Amazon
P00892,Lip Balm,Haircare,Mamaearth,533.66,15,Combination,Coily,Adult,Unisex,4,Occasional,Rose Water,Citrus,No,Yes,Yes,2,West,Brand Website
P00893,Serum,Haircare,Biotique,555.06,15,Oily,Curly,Senior,Male,4,Daily,Vitamin C,Woody,Yes,Yes,Yes,7,East,Amazon
P00894,Conditioner,Bodycare,Garnier,1311.48,50,Combination,,Senior,Unisex,4,Weekly,Tea Tree,Citrus,Yes,Yes,Yes,3,East,Amazon
P00895,Moisturizer,Bodycare,Mamaearth,863.16,15,Oily,,Teen,Male,5,Weekly,Charcoal,Unscented,Yes,Yes,Yes,2,Pan-India,Amazon
P00896,Shampoo,Haircare,L'Oréal,102.01,50,Normal,,Adult,Unisex,4,Daily,Tea Tree,Unscented,No,Yes,Yes,10,North,Amazon
P00897,Toner,Bodycare,Lakmé,1392.89,15,Combination,,Teen,Unisex,1,Weekly,Vitamin C,Woody,Yes,No,No,10,Pan-India,Flipkart
P00898,Deodorant,Fragrance,L'Oréal,696.5,0,Dry,,Teen,Female,5,Occasional,Tea Tree,Fruity,Yes,Yes,Yes,2,Pan-India,Brand Website
P00899,Sunscreen,Makeup,Ponds,395.26,0,Combination,,Teen,Unisex,3,Weekly,Charcoal,Floral,No,No,Yes,1,North,Myntra
P00900,Lip Balm,Haircare,Mamaearth,1234.85,50,Combination,,Adult,Unisex,1,Weekly,Vitamin C,Unscented,No,No,Yes,4,North,Brand Website
P00901,Lip Balm,Haircare,Biotique,242.73,50,Combination,,Senior,Unisex,4,Weekly,Tea Tree,Floral,Yes,Yes,No,6,South,Nykaa
P00902,Toner,Skincare,Ponds,618.49,30,Combination,Wavy,Senior,Female,3,Occasional,Tea Tree,Unscented,No,Yes,Yes,2,West,Flipkart
P00903,Conditioner,Bodycare,Neutrogena,710.55,50,Combination,,Adult,Female,2,Daily,Tea Tree,Citrus,Yes,Yes,No,7,North,Amazon
P00904,Shampoo,Makeup,Dove,840.27,0,Combination,,Senior,Female,1,Occasional,Aloe Vera,Floral,No,Yes,No,5,South,Brand Website
P00905,Shampoo,Fragrance,Neutrogena,493.7,15,Normal,,Adult,Male,3,Weekly,Vitamin C,Fruity,No,Yes,Yes,3,Pan-India,Myntra
P00906,Conditioner,Haircare,Lakmé,163.64,0,Oily,Curly,Senior,Female,2,Daily,Rose Water,Citrus,Yes,Yes,Yes,1,East,Brand Website
P00907,Conditioner,Haircare,Biotique,1365.92,50,Dry,,Adult,Female,1,Occasional,Rose Water,Unscented,No,No,No,7,North,Myntra
P00908,Shampoo,Fragrance,Nivea,911.54,50,Combination,Coily,Adult,Unisex,2,Occasional,Charcoal,Woody,No,Yes,No,2,South,Nykaa
P00909,Face Wash,Fragrance,Lakmé,1189.86,50,Normal,Wavy,Senior,Male,5,Weekly,Rose Water,Citrus,Yes,No,No,7,South,Brand Website
P00910,Moisturizer,Skincare,Himalaya,261.62,50,Oily,,Teen,Female,3,Occasional,Rose Water,Woody,No,No,No,2,South,Myntra
P00911,Serum,Skincare,Dove,577.69,15,Normal,Curly,Senior,Male,5,Occasional,Coconut Oil,Unscented,No,No,No,10,East,Flipkart
P00912,Toner,Bodycare,Garnier,567.04,15,Normal,,Teen,Male,4,Weekly,Rose Water,Unscented,No,Yes,Yes,2,West,Nykaa
P00913,Conditioner,Fragrance,Ponds,787.61,15,Dry,Coily,Senior,Female,1,Weekly,Coconut Oil,Fruity,Yes,Yes,Yes,4,West,Flipkart
P00914,Conditioner,Skincare,Neutrogena,280.47,30,Dry,,Senior,Female,5,Weekly,Rose Water,Fruity,Yes,Yes,Yes,1,South,Flipkart
P00915,Toner,Makeup,Himalaya,59.35,50,Sensitive,,Adult,Unisex,2,Weekly,Vitamin C,Floral,Yes,Yes,Yes,1,South,Amazon
P00916,Lip Balm,Fragrance,L'Oréal,136.7,15,Sensitive,Wavy,Teen,Female,1,Daily,Coconut Oil,Woody,No,Yes,Yes,4,South,Amazon
P00917,Deodorant,Haircare,Dove,390.57,50,Oily,Curly,Teen,Unisex,4,Occasional,Coconut Oil,Floral,Yes,No,Yes,5,North,Brand Website
P00918,Toner,Skincare,Dove,468.21,15,Combination,Straight,Teen,Female,4,Occasional,Charcoal,Woody,No,Yes,Yes,3,North,Amazon
P00919,Face Wash,Fragrance,Lakmé,1299.13,50,Sensitive,,Adult,Unisex,2,Daily,Vitamin C,Citrus,No,Yes,No,5,South,Brand Website
P00920,Face Wash,Fragrance,L'Oréal,1161.73,0,Oily,,Teen,Unisex,2,Daily,Tea Tree,Woody,No,No,Yes,10,West,Amazon
P00921,Moisturizer,Skincare,Neutrogena,841.55,15,Oily,Coily,Senior,Male,3,Daily,Tea Tree,Unscented,No,No,Yes,2,West,Brand Website
P00922,Conditioner,Skincare,Ponds,518.26,50,Sensitive,Curly,Adult,Female,2,Daily,Tea Tree,Unscented,Yes,No,Yes,8,West,Myntra
P00923,Serum,Bodycare,Dove,557.79,50,Normal,,Teen,Female,1,Daily,Aloe Vera,Citrus,No,Yes,No,6,South,Myntra
P00924,Face Wash,Bodycare,Neutrogena,717.6,15,Sensitive,,Teen,Unisex,3,Occasional,Coconut Oil,Unscented,Yes,No,No,8,South,Flipkart
P00925,Body Lotion,Skincare,Lakmé,1093.75,15,Sensitive,Wavy,Senior,Unisex,1,Weekly,Vitamin C,Floral,Yes,No,Yes,9,North,Amazon
P00926,Body Lotion,Makeup,Ponds,1050.29,15,Normal,,Adult,Male,3,Weekly,Coconut Oil,Unscented,Yes,No,Yes,9,Pan-India,Brand Website
P00927,Serum,Bodycare,Garnier,158.4,50,Oily,Straight,Teen,Unisex,4,Daily,Rose Water,Unscented,No,Yes,No,9,North,Nykaa
P00928,Serum,Makeup,Garnier,972.78,0,Sensitive,,Adult,Unisex,5,Occasional,Aloe Vera,Fruity,No,Yes,Yes,8,Pan-India,Brand Website
P00929,Serum,Fragrance,Dove,209.47,30,Oily,Straight,Teen,Female,3,Weekly,Tea Tree,Floral,Yes,Yes,No,2,West,Flipkart
P00930,Conditioner,Makeup,L'Oréal,251.19,50,Oily,,Senior,Unisex,3,Daily,Tea Tree,Fruity,No,No,No,4,East,Myntra
P00931,Lip Balm,Bodycare,Neutrogena,1493.05,30,Oily,,Adult,Female,4,Weekly,Charcoal,Citrus,Yes,Yes,Yes,2,South,Nykaa
P00932,Lip Balm,Makeup,Lakmé,219.75,15,Sensitive,,Teen,Female,3,Daily,Vitamin C,Fruity,No,Yes,No,7,Pan-India,Brand Website
P00933,Body Lotion,Haircare,Dove,686.8,0,Combination,,Teen,Unisex,4,Occasional,Vitamin C,Unscented,No,Yes,Yes,6,North,Myntra
P00934,Conditioner,Fragrance,Neutrogena,1321,50,Sensitive,,Senior,Unisex,4,Weekly,Tea Tree,Citrus,Yes,Yes,Yes,3,Pan-India,Flipkart
P00935,Moisturizer,Skincare,Nivea,500.01,50,Combination,Straight,Teen,Unisex,5,Daily,Coconut Oil,Floral,No,Yes,Yes,3,North,Brand Website
P00936,Lip Balm,Fragrance,Himalaya,1095.35,30,Oily,Coily,Senior,Unisex,1,Weekly,Aloe Vera,Woody,No,No,No,4,Pan-India,Amazon
P00937,Lip Balm,Makeup,Nivea,767.53,30,Oily,Wavy,Adult,Unisex,2,Occasional,Charcoal,Floral,No,No,Yes,1,South,Nykaa
P00938,Serum,Skincare,Garnier,877.84,30,Combination,Coily,Senior,Female,4,Occasional,Aloe Vera,Fruity,Yes,No,No,5,West,Brand Website
P00939,Deodorant,Skincare,Himalaya,767.89,50,Normal,,Teen,Unisex,5,Daily,Rose Water,Citrus,Yes,No,Yes,3,East,Nykaa
P00940,Sunscreen,Fragrance,Himalaya,728.95,0,Combination,Curly,Senior,Male,3,Occasional,Tea Tree,Citrus,No,Yes,Yes,4,Pan-India,Nykaa
P00941,Shampoo,Skincare,Dove,805.59,30,Oily,,Senior,Male,3,Occasional,Coconut Oil,Floral,Yes,No,Yes,3,South,Nykaa
P00942,Conditioner,Haircare,Garnier,387.99,30,Combination,Curly,Senior,Female,5,Weekly,Coconut Oil,Floral,Yes,No,No,8,East,Flipkart
P00943,Toner,Bodycare,Nivea,1197.3,15,Sensitive,,Adult,Unisex,2,Weekly,Aloe Vera,Woody,Yes,No,Yes,9,West,Brand Website
P00944,Sunscreen,Makeup,Dove,592.14,0,Sensitive,Straight,Senior,Unisex,4,Occasional,Aloe Vera,Citrus,Yes,No,Yes,9,West,Nykaa
Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
